name,waitTime,currentStatus,date,time,isRide
Na'vi River Journey,40,OPERATING,06-19-2026,12:45,True
Discovery Island Trails,,OPERATING,06-19-2026,12:45,False
Tree of Life,,OPERATING,06-19-2026,12:45,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,12:45,True
Avatar Flight of Passage,55,OPERATING,06-19-2026,12:45,True
Kilimanjaro Safaris,30,OPERATING,06-19-2026,12:45,True
Expedition Everest - Legend of the Forbidden Mountain,55,OPERATING,06-19-2026,12:45,True
The Oasis Exhibits,,OPERATING,06-19-2026,12:45,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,13:00,False
Kali River Rapids,60,OPERATING,06-19-2026,13:00,True
Wildlife Express Train,15,OPERATING,06-19-2026,13:00,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,13:00,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,13:00,True
Wilderness Explorers,,OPERATING,06-19-2026,13:00,False
Na'vi River Journey,50,OPERATING,06-19-2026,13:00,True
Discovery Island Trails,,OPERATING,06-19-2026,13:00,False
Tree of Life,,OPERATING,06-19-2026,13:00,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,13:00,True
Avatar Flight of Passage,55,OPERATING,06-19-2026,13:00,True
Kilimanjaro Safaris,30,OPERATING,06-19-2026,13:00,True
Expedition Everest - Legend of the Forbidden Mountain,50,OPERATING,06-19-2026,13:00,True
The Oasis Exhibits,,OPERATING,06-19-2026,13:00,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,13:15,False
Kali River Rapids,60,OPERATING,06-19-2026,13:15,True
Wildlife Express Train,15,OPERATING,06-19-2026,13:15,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,13:15,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,13:15,True
Wilderness Explorers,,OPERATING,06-19-2026,13:15,False
Na'vi River Journey,55,OPERATING,06-19-2026,13:15,True
Discovery Island Trails,,OPERATING,06-19-2026,13:15,False
Tree of Life,,OPERATING,06-19-2026,13:15,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,13:15,True
Avatar Flight of Passage,60,OPERATING,06-19-2026,13:15,True
Kilimanjaro Safaris,35,OPERATING,06-19-2026,13:15,True
Expedition Everest - Legend of the Forbidden Mountain,55,OPERATING,06-19-2026,13:15,True
The Oasis Exhibits,,OPERATING,06-19-2026,13:15,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,13:30,False
Kali River Rapids,55,OPERATING,06-19-2026,13:30,True
Wildlife Express Train,15,OPERATING,06-19-2026,13:30,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,13:30,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,13:30,True
Wilderness Explorers,,OPERATING,06-19-2026,13:30,False
Na'vi River Journey,55,OPERATING,06-19-2026,13:30,True
Discovery Island Trails,,OPERATING,06-19-2026,13:30,False
Tree of Life,,OPERATING,06-19-2026,13:30,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,13:30,True
Avatar Flight of Passage,50,OPERATING,06-19-2026,13:30,True
Kilimanjaro Safaris,35,OPERATING,06-19-2026,13:30,True
Expedition Everest - Legend of the Forbidden Mountain,60,OPERATING,06-19-2026,13:30,True
The Oasis Exhibits,,OPERATING,06-19-2026,13:30,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,13:45,False
Kali River Rapids,,DOWN,06-19-2026,13:45,True
Wildlife Express Train,15,OPERATING,06-19-2026,13:45,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,13:45,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,13:45,True
Wilderness Explorers,,OPERATING,06-19-2026,13:45,False
Na'vi River Journey,55,OPERATING,06-19-2026,13:45,True
Discovery Island Trails,,OPERATING,06-19-2026,13:45,False
Tree of Life,,OPERATING,06-19-2026,13:45,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,13:45,True
Avatar Flight of Passage,50,OPERATING,06-19-2026,13:45,True
Kilimanjaro Safaris,35,OPERATING,06-19-2026,13:45,True
Expedition Everest - Legend of the Forbidden Mountain,60,OPERATING,06-19-2026,13:45,True
The Oasis Exhibits,,OPERATING,06-19-2026,13:45,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,14:00,False
Kali River Rapids,,DOWN,06-19-2026,14:00,True
Wildlife Express Train,10,OPERATING,06-19-2026,14:00,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,14:00,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,14:00,True
Wilderness Explorers,,OPERATING,06-19-2026,14:00,False
Na'vi River Journey,45,OPERATING,06-19-2026,14:00,True
Discovery Island Trails,,OPERATING,06-19-2026,14:00,False
Tree of Life,,OPERATING,06-19-2026,14:00,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,14:00,True
Avatar Flight of Passage,50,OPERATING,06-19-2026,14:00,True
Kilimanjaro Safaris,35,OPERATING,06-19-2026,14:00,True
Expedition Everest - Legend of the Forbidden Mountain,55,OPERATING,06-19-2026,14:00,True
The Oasis Exhibits,,OPERATING,06-19-2026,14:00,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,14:15,False
Kali River Rapids,,DOWN,06-19-2026,14:15,True
Wildlife Express Train,10,OPERATING,06-19-2026,14:15,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,14:15,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,14:15,True
Wilderness Explorers,,OPERATING,06-19-2026,14:15,False
Na'vi River Journey,45,OPERATING,06-19-2026,14:15,True
Discovery Island Trails,,OPERATING,06-19-2026,14:15,False
Tree of Life,,OPERATING,06-19-2026,14:15,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,14:15,True
Avatar Flight of Passage,50,OPERATING,06-19-2026,14:15,True
Kilimanjaro Safaris,35,OPERATING,06-19-2026,14:15,True
Expedition Everest - Legend of the Forbidden Mountain,30,OPERATING,06-19-2026,14:15,True
The Oasis Exhibits,,OPERATING,06-19-2026,14:15,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,14:30,False
Kali River Rapids,,DOWN,06-19-2026,14:30,True
Wildlife Express Train,10,OPERATING,06-19-2026,14:30,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,14:30,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,14:30,True
Wilderness Explorers,,OPERATING,06-19-2026,14:30,False
Na'vi River Journey,55,OPERATING,06-19-2026,14:30,True
Discovery Island Trails,,OPERATING,06-19-2026,14:30,False
Tree of Life,,OPERATING,06-19-2026,14:30,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,14:30,True
Avatar Flight of Passage,50,OPERATING,06-19-2026,14:30,True
Kilimanjaro Safaris,35,OPERATING,06-19-2026,14:30,True
Expedition Everest - Legend of the Forbidden Mountain,60,OPERATING,06-19-2026,14:30,True
The Oasis Exhibits,,OPERATING,06-19-2026,14:30,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,14:45,False
Kali River Rapids,,DOWN,06-19-2026,14:45,True
Wildlife Express Train,10,OPERATING,06-19-2026,14:45,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,14:45,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,14:45,True
Wilderness Explorers,,OPERATING,06-19-2026,14:45,False
Na'vi River Journey,45,OPERATING,06-19-2026,14:45,True
Discovery Island Trails,,OPERATING,06-19-2026,14:45,False
Tree of Life,,OPERATING,06-19-2026,14:45,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,14:45,True
Avatar Flight of Passage,45,OPERATING,06-19-2026,14:45,True
Kilimanjaro Safaris,20,OPERATING,06-19-2026,14:45,True
Expedition Everest - Legend of the Forbidden Mountain,30,OPERATING,06-19-2026,14:45,True
The Oasis Exhibits,,OPERATING,06-19-2026,14:45,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,15:00,False
Kali River Rapids,,DOWN,06-19-2026,15:00,True
Wildlife Express Train,10,OPERATING,06-19-2026,15:00,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,15:00,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,15:00,True
Wilderness Explorers,,OPERATING,06-19-2026,15:00,False
Na'vi River Journey,40,OPERATING,06-19-2026,15:00,True
Discovery Island Trails,,OPERATING,06-19-2026,15:00,False
Tree of Life,,OPERATING,06-19-2026,15:00,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,15:00,True
Avatar Flight of Passage,45,OPERATING,06-19-2026,15:00,True
Kilimanjaro Safaris,25,OPERATING,06-19-2026,15:00,True
Expedition Everest - Legend of the Forbidden Mountain,35,OPERATING,06-19-2026,15:00,True
The Oasis Exhibits,,OPERATING,06-19-2026,15:00,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,15:15,False
Kali River Rapids,15,OPERATING,06-19-2026,15:15,True
Wildlife Express Train,10,OPERATING,06-19-2026,15:15,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,15:15,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,15:15,True
Wilderness Explorers,,OPERATING,06-19-2026,15:15,False
Na'vi River Journey,50,OPERATING,06-19-2026,15:15,True
Discovery Island Trails,,OPERATING,06-19-2026,15:15,False
Tree of Life,,OPERATING,06-19-2026,15:15,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,15:15,True
Avatar Flight of Passage,45,OPERATING,06-19-2026,15:15,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,15:15,True
Expedition Everest - Legend of the Forbidden Mountain,50,OPERATING,06-19-2026,15:15,True
The Oasis Exhibits,,OPERATING,06-19-2026,15:15,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,15:30,False
Kali River Rapids,45,OPERATING,06-19-2026,15:30,True
Wildlife Express Train,10,OPERATING,06-19-2026,15:30,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,15:30,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,15:30,True
Wilderness Explorers,,OPERATING,06-19-2026,15:30,False
Na'vi River Journey,40,OPERATING,06-19-2026,15:30,True
Discovery Island Trails,,OPERATING,06-19-2026,15:30,False
Tree of Life,,OPERATING,06-19-2026,15:30,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,15:30,True
Avatar Flight of Passage,40,OPERATING,06-19-2026,15:30,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,15:30,True
Expedition Everest - Legend of the Forbidden Mountain,30,OPERATING,06-19-2026,15:30,True
The Oasis Exhibits,,OPERATING,06-19-2026,15:30,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,15:45,False
Kali River Rapids,65,OPERATING,06-19-2026,15:45,True
Wildlife Express Train,10,OPERATING,06-19-2026,15:45,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,15:45,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,15:45,True
Wilderness Explorers,,OPERATING,06-19-2026,15:45,False
Na'vi River Journey,35,OPERATING,06-19-2026,15:45,True
Discovery Island Trails,,OPERATING,06-19-2026,15:45,False
Tree of Life,,OPERATING,06-19-2026,15:45,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,15:45,True
Avatar Flight of Passage,45,OPERATING,06-19-2026,15:45,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,15:45,True
Expedition Everest - Legend of the Forbidden Mountain,35,OPERATING,06-19-2026,15:45,True
The Oasis Exhibits,,OPERATING,06-19-2026,15:45,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,16:00,False
Kali River Rapids,70,OPERATING,06-19-2026,16:00,True
Wildlife Express Train,10,OPERATING,06-19-2026,16:00,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,16:00,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,16:00,True
Wilderness Explorers,,OPERATING,06-19-2026,16:00,False
Na'vi River Journey,45,OPERATING,06-19-2026,16:00,True
Discovery Island Trails,,OPERATING,06-19-2026,16:00,False
Tree of Life,,OPERATING,06-19-2026,16:00,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,16:00,True
Avatar Flight of Passage,45,OPERATING,06-19-2026,16:00,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,16:00,True
Expedition Everest - Legend of the Forbidden Mountain,40,OPERATING,06-19-2026,16:00,True
The Oasis Exhibits,,OPERATING,06-19-2026,16:00,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,16:15,False
Kali River Rapids,70,OPERATING,06-19-2026,16:15,True
Wildlife Express Train,5,OPERATING,06-19-2026,16:15,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,16:15,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,16:15,True
Wilderness Explorers,,OPERATING,06-19-2026,16:15,False
Na'vi River Journey,55,OPERATING,06-19-2026,16:15,True
Discovery Island Trails,,OPERATING,06-19-2026,16:15,False
Tree of Life,,OPERATING,06-19-2026,16:15,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,16:15,True
Avatar Flight of Passage,40,OPERATING,06-19-2026,16:15,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,16:15,True
Expedition Everest - Legend of the Forbidden Mountain,35,OPERATING,06-19-2026,16:15,True
The Oasis Exhibits,,OPERATING,06-19-2026,16:15,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,16:30,False
Kali River Rapids,70,OPERATING,06-19-2026,16:30,True
Wildlife Express Train,5,OPERATING,06-19-2026,16:30,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,16:30,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,16:30,True
Wilderness Explorers,,OPERATING,06-19-2026,16:30,False
Na'vi River Journey,40,OPERATING,06-19-2026,16:30,True
Discovery Island Trails,,OPERATING,06-19-2026,16:30,False
Tree of Life,,OPERATING,06-19-2026,16:30,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,16:30,True
Avatar Flight of Passage,45,OPERATING,06-19-2026,16:30,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,16:30,True
Expedition Everest - Legend of the Forbidden Mountain,20,OPERATING,06-19-2026,16:30,True
The Oasis Exhibits,,OPERATING,06-19-2026,16:30,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,16:45,False
Kali River Rapids,70,OPERATING,06-19-2026,16:45,True
Wildlife Express Train,5,OPERATING,06-19-2026,16:45,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,16:45,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,16:45,True
Wilderness Explorers,,OPERATING,06-19-2026,16:45,False
Na'vi River Journey,35,OPERATING,06-19-2026,16:45,True
Discovery Island Trails,,OPERATING,06-19-2026,16:45,False
Tree of Life,,OPERATING,06-19-2026,16:45,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,16:45,True
Avatar Flight of Passage,40,OPERATING,06-19-2026,16:45,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,16:45,True
Expedition Everest - Legend of the Forbidden Mountain,20,OPERATING,06-19-2026,16:45,True
The Oasis Exhibits,,OPERATING,06-19-2026,16:45,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,17:00,False
Kali River Rapids,45,OPERATING,06-19-2026,17:00,True
Wildlife Express Train,5,OPERATING,06-19-2026,17:00,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,17:00,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,17:00,True
Wilderness Explorers,,OPERATING,06-19-2026,17:00,False
Na'vi River Journey,45,OPERATING,06-19-2026,17:00,True
Discovery Island Trails,,OPERATING,06-19-2026,17:00,False
Tree of Life,,OPERATING,06-19-2026,17:00,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,17:00,True
Avatar Flight of Passage,40,OPERATING,06-19-2026,17:00,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,17:00,True
Expedition Everest - Legend of the Forbidden Mountain,15,OPERATING,06-19-2026,17:00,True
The Oasis Exhibits,,OPERATING,06-19-2026,17:00,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,17:15,False
Kali River Rapids,45,OPERATING,06-19-2026,17:15,True
Wildlife Express Train,,CLOSED,06-19-2026,17:15,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,17:15,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,17:15,True
Wilderness Explorers,,OPERATING,06-19-2026,17:15,False
Na'vi River Journey,40,OPERATING,06-19-2026,17:15,True
Discovery Island Trails,,OPERATING,06-19-2026,17:15,False
Tree of Life,,OPERATING,06-19-2026,17:15,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,17:15,True
Avatar Flight of Passage,35,OPERATING,06-19-2026,17:15,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,17:15,True
Expedition Everest - Legend of the Forbidden Mountain,15,OPERATING,06-19-2026,17:15,True
The Oasis Exhibits,,OPERATING,06-19-2026,17:15,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,17:30,False
Kali River Rapids,30,OPERATING,06-19-2026,17:30,True
Wildlife Express Train,,CLOSED,06-19-2026,17:30,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,17:30,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,17:30,True
Wilderness Explorers,,OPERATING,06-19-2026,17:30,False
Na'vi River Journey,40,OPERATING,06-19-2026,17:30,True
Discovery Island Trails,,OPERATING,06-19-2026,17:30,False
Tree of Life,,OPERATING,06-19-2026,17:30,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,17:30,True
Avatar Flight of Passage,45,OPERATING,06-19-2026,17:30,True
Kilimanjaro Safaris,10,OPERATING,06-19-2026,17:30,True
Expedition Everest - Legend of the Forbidden Mountain,15,OPERATING,06-19-2026,17:30,True
The Oasis Exhibits,,OPERATING,06-19-2026,17:30,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,17:45,False
Kali River Rapids,30,OPERATING,06-19-2026,17:45,True
Wildlife Express Train,,CLOSED,06-19-2026,17:45,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,17:45,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,17:45,True
Wilderness Explorers,,OPERATING,06-19-2026,17:45,False
Na'vi River Journey,40,OPERATING,06-19-2026,17:45,True
Discovery Island Trails,,OPERATING,06-19-2026,17:45,False
Tree of Life,,OPERATING,06-19-2026,17:45,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,17:45,True
Avatar Flight of Passage,45,OPERATING,06-19-2026,17:45,True
Kilimanjaro Safaris,5,OPERATING,06-19-2026,17:45,True
Expedition Everest - Legend of the Forbidden Mountain,15,OPERATING,06-19-2026,17:45,True
The Oasis Exhibits,,OPERATING,06-19-2026,17:45,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,18:00,False
Kali River Rapids,,OPERATING,06-19-2026,18:00,True
Wildlife Express Train,,CLOSED,06-19-2026,18:00,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,18:00,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,18:00,True
Wilderness Explorers,,OPERATING,06-19-2026,18:00,False
Na'vi River Journey,,OPERATING,06-19-2026,18:00,True
Discovery Island Trails,,OPERATING,06-19-2026,18:00,False
Tree of Life,,OPERATING,06-19-2026,18:00,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,18:00,True
Avatar Flight of Passage,40,OPERATING,06-19-2026,18:00,True
Kilimanjaro Safaris,5,OPERATING,06-19-2026,18:00,True
Expedition Everest - Legend of the Forbidden Mountain,15,OPERATING,06-19-2026,18:00,True
The Oasis Exhibits,,OPERATING,06-19-2026,18:00,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,18:15,False
Kali River Rapids,,OPERATING,06-19-2026,18:15,True
Wildlife Express Train,,CLOSED,06-19-2026,18:15,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,18:15,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,18:15,True
Wilderness Explorers,,OPERATING,06-19-2026,18:15,False
Na'vi River Journey,25,OPERATING,06-19-2026,18:15,True
Discovery Island Trails,,OPERATING,06-19-2026,18:15,False
Tree of Life,,OPERATING,06-19-2026,18:15,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,18:15,True
Avatar Flight of Passage,35,OPERATING,06-19-2026,18:15,True
Kilimanjaro Safaris,5,OPERATING,06-19-2026,18:15,True
Expedition Everest - Legend of the Forbidden Mountain,15,OPERATING,06-19-2026,18:15,True
The Oasis Exhibits,,OPERATING,06-19-2026,18:15,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,18:30,False
Kali River Rapids,30,OPERATING,06-19-2026,18:30,True
Wildlife Express Train,,CLOSED,06-19-2026,18:30,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,18:30,True
Gorilla Falls Exploration Trail,,OPERATING,06-19-2026,18:30,True
Wilderness Explorers,,OPERATING,06-19-2026,18:30,False
Na'vi River Journey,25,OPERATING,06-19-2026,18:30,True
Discovery Island Trails,,OPERATING,06-19-2026,18:30,False
Tree of Life,,OPERATING,06-19-2026,18:30,False
Maharajah Jungle Trek,,OPERATING,06-19-2026,18:30,True
Avatar Flight of Passage,35,OPERATING,06-19-2026,18:30,True
Kilimanjaro Safaris,5,OPERATING,06-19-2026,18:30,True
Expedition Everest - Legend of the Forbidden Mountain,15,OPERATING,06-19-2026,18:30,True
The Oasis Exhibits,,OPERATING,06-19-2026,18:30,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-19-2026,18:45,False
Kali River Rapids,25,OPERATING,06-19-2026,18:45,True
Wildlife Express Train,,CLOSED,06-19-2026,18:45,True
Zootopia: Better Zoogether!,10,OPERATING,06-19-2026,18:45,True
Gorilla Falls Exploration Trail,,CLOSED,06-19-2026,18:45,True
Wilderness Explorers,,OPERATING,06-19-2026,18:45,False
Na'vi River Journey,25,OPERATING,06-19-2026,18:45,True
Discovery Island Trails,,OPERATING,06-19-2026,18:45,False
Tree of Life,,OPERATING,06-19-2026,18:45,False
Maharajah Jungle Trek,,CLOSED,06-19-2026,18:45,True
Avatar Flight of Passage,35,OPERATING,06-19-2026,18:45,True
Kilimanjaro Safaris,5,OPERATING,06-19-2026,18:45,True
Expedition Everest - Legend of the Forbidden Mountain,15,OPERATING,06-19-2026,18:45,True
The Oasis Exhibits,,OPERATING,06-19-2026,18:45,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-20-2026,08:00,False
Kali River Rapids,,CLOSED,06-20-2026,08:00,True
Wildlife Express Train,,CLOSED,06-20-2026,08:00,True
Zootopia: Better Zoogether!,10,OPERATING,06-20-2026,08:00,True
Gorilla Falls Exploration Trail,,CLOSED,06-20-2026,08:00,True
Wilderness Explorers,,OPERATING,06-20-2026,08:00,False
Na'vi River Journey,10,OPERATING,06-20-2026,08:00,True
Discovery Island Trails,,OPERATING,06-20-2026,08:00,False
Tree of Life,,OPERATING,06-20-2026,08:00,False
Maharajah Jungle Trek,,CLOSED,06-20-2026,08:00,True
Avatar Flight of Passage,55,OPERATING,06-20-2026,08:00,True
Kilimanjaro Safaris,,CLOSED,06-20-2026,08:00,True
Expedition Everest - Legend of the Forbidden Mountain,5,OPERATING,06-20-2026,08:00,True
The Oasis Exhibits,,OPERATING,06-20-2026,08:00,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-20-2026,08:15,False
Kali River Rapids,,CLOSED,06-20-2026,08:15,True
Wildlife Express Train,5,OPERATING,06-20-2026,08:15,True
Zootopia: Better Zoogether!,10,OPERATING,06-20-2026,08:15,True
Gorilla Falls Exploration Trail,,CLOSED,06-20-2026,08:15,True
Wilderness Explorers,,OPERATING,06-20-2026,08:15,False
Na'vi River Journey,10,OPERATING,06-20-2026,08:15,True
Discovery Island Trails,,OPERATING,06-20-2026,08:15,False
Tree of Life,,OPERATING,06-20-2026,08:15,False
Maharajah Jungle Trek,,CLOSED,06-20-2026,08:15,True
Avatar Flight of Passage,85,OPERATING,06-20-2026,08:15,True
Kilimanjaro Safaris,35,OPERATING,06-20-2026,08:15,True
Expedition Everest - Legend of the Forbidden Mountain,5,OPERATING,06-20-2026,08:15,True
The Oasis Exhibits,,OPERATING,06-20-2026,08:15,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-20-2026,08:30,False
Kali River Rapids,,CLOSED,06-20-2026,08:30,True
Wildlife Express Train,5,OPERATING,06-20-2026,08:30,True
Zootopia: Better Zoogether!,10,OPERATING,06-20-2026,08:30,True
Gorilla Falls Exploration Trail,5,OPERATING,06-20-2026,08:30,True
Wilderness Explorers,,OPERATING,06-20-2026,08:30,False
Na'vi River Journey,15,OPERATING,06-20-2026,08:30,True
Discovery Island Trails,,OPERATING,06-20-2026,08:30,False
Tree of Life,,OPERATING,06-20-2026,08:30,False
Maharajah Jungle Trek,,CLOSED,06-20-2026,08:30,True
Avatar Flight of Passage,85,OPERATING,06-20-2026,08:30,True
Kilimanjaro Safaris,35,OPERATING,06-20-2026,08:30,True
Expedition Everest - Legend of the Forbidden Mountain,5,OPERATING,06-20-2026,08:30,True
The Oasis Exhibits,,OPERATING,06-20-2026,08:30,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-20-2026,08:45,False
Kali River Rapids,,CLOSED,06-20-2026,08:45,True
Wildlife Express Train,5,OPERATING,06-20-2026,08:45,True
Zootopia: Better Zoogether!,10,OPERATING,06-20-2026,08:45,True
Gorilla Falls Exploration Trail,5,OPERATING,06-20-2026,08:45,True
Wilderness Explorers,,OPERATING,06-20-2026,08:45,False
Na'vi River Journey,25,OPERATING,06-20-2026,08:45,True
Discovery Island Trails,,OPERATING,06-20-2026,08:45,False
Tree of Life,,OPERATING,06-20-2026,08:45,False
Maharajah Jungle Trek,,CLOSED,06-20-2026,08:45,True
Avatar Flight of Passage,55,OPERATING,06-20-2026,08:45,True
Kilimanjaro Safaris,35,OPERATING,06-20-2026,08:45,True
Expedition Everest - Legend of the Forbidden Mountain,10,OPERATING,06-20-2026,08:45,True
The Oasis Exhibits,,OPERATING,06-20-2026,08:45,False
name,waitTime,currentStatus,date,time,isRide
Animal Care at Conservation Station,,OPERATING,06-20-2026,09:00,False
Kali River Rapids,,CLOSED,06-20-2026,09:00,True
Wildlife Express Train,5,OPERATING,06-20-2026,09:00,True
Zootopia: Better Zoogether!,10,OPERATING,06-20-2026,09:00,True
Gorilla Falls Exploration Trail,5,OPERATING,06-20-2026,09:00,True
Wilderness Explorers,,OPERATING,06-20-2026,09:00,False
Na'vi River Journey,25,OPERATING,06-20-2026,09:00,True
Discovery Island Trails,,OPERATING,06-20-2026,09:00,False
